order_id,customer_id,order_date,offer_type,channel,revenue,cost,status
ORD_323,CUST_212,2024-04-07,Media Package,LinkedIn,237.94,83.65,Completed
ORD_324,CUST_1115,2024-10-15,Media Package,LinkedIn,426.62,278.74,Completed
ORD_325,CUST_1397,2024-02-19,Event Ticket,Event Walk-in,342.31,184.78,Refunded
ORD_326,CUST_285,2025-02-02,Membership,Instagram,439.17,261.75,Completed
ORD_327,CUST_634,2025-06-28,Media Package,Event Walk-in,115.84,64.97,Refunded
ORD_328,CUST_1013,2025-02-16,Media Package,Event Walk-in,171.01,78.53,Completed
ORD_329,CUST_451,2024-01-10,Media Package,Event Walk-in,343.93,112.47,Completed
ORD_330,CUST_301,2024-05-09,Event Ticket,TikTok,355.31,244.03,Completed
ORD_331,CUST_1085,2024-09-30,Event Ticket,TikTok,72.29,26.84,Completed
ORD_332,CUST_1307,2025-01-14,Media Package,Instagram,299.13,127.41,Completed
ORD_333,CUST_1007,2025-03-04,Media Package,Google Search,492.57,311.45,Completed
ORD_334,CUST_492,2024-12-28,Workshop,Event Walk-in,120.72,53.68,Completed
ORD_335,CUST_1250,2024-10-09,Partner Offer,LinkedIn,210.82,145.76,Completed
ORD_336,CUST_1348,2024-08-22,Creative Studio,Instagram,172.49,78.55,Refunded
ORD_337,CUST_34,2024-11-08,Creative Studio,Event Walk-in,223.5,115.94,Completed
ORD_338,CUST_1453,2024-04-02,Media Package,Google Search,106.27,57.15,Completed
ORD_339,CUST_342,2024-09-02,Partner Offer,Instagram,438.48,224.58,Completed
ORD_340,CUST_906,2024-02-28,Event Ticket,Instagram,253.43,93.45,Completed
ORD_341,CUST_988,2025-05-19,Workshop,Partnership,219.02,148.97,Completed
ORD_342,CUST_510,2025-03-10,Media Package,Instagram,299.49,166.11,Refunded
ORD_343,CUST_59,2024-05-19,Media Package,Instagram,171.2,65.84,Completed
ORD_344,CUST_1324,2025-06-29,Media Package,Instagram,146.2,46.3,Completed
ORD_345,CUST_48,2024-07-13,Partner Offer,Google Search,24.44,8.67,Completed
ORD_346,CUST_516,2025-03-11,Media Package,Instagram,481.02,188.25,Completed
ORD_347,CUST_979,2024-09-07,Partner Offer,LinkedIn,197.48,134.37,Completed
ORD_348,CUST_741,2025-06-24,Media Package,Partnership,267.35,122.94,Completed
ORD_349,CUST_443,2025-04-04,Partner Offer,Instagram,291.74,175.86,Completed
ORD_350,CUST_1412,2025-06-20,Partner Offer,LinkedIn,442.94,136.65,Completed
ORD_351,CUST_487,2025-01-10,Corporate Package,TikTok,461.8,191.5,Completed
ORD_352,CUST_849,2024-02-22,Creative Studio,TikTok,136.05,56.68,Completed
ORD_353,CUST_747,2025-01-17,Partner Offer,LinkedIn,244.51,148.94,Completed
ORD_354,CUST_589,2024-09-12,Corporate Package,Event Walk-in,224.88,154.95,Refunded
ORD_355,CUST_620,2024-04-30,Membership,Instagram,100.11,68.95,Completed
ORD_356,CUST_1316,2024-09-28,Membership,Google Search,78.92,48.51,Completed
ORD_357,CUST_1002,2025-02-07,Membership,LinkedIn,378.68,220.12,Completed
ORD_358,CUST_494,2025-06-11,Workshop,Event Walk-in,35.97,19.53,Completed
ORD_359,CUST_243,2025-04-19,Corporate Package,LinkedIn,50.18,25.17,Completed
ORD_360,CUST_1029,2024-02-28,Creative Studio,Google Search,287.24,177.82,Completed
ORD_361,CUST_375,2024-12-02,Membership,Instagram,157.11,88.07,Completed
ORD_362,CUST_498,2024-12-24,Corporate Package,Partnership,406.22,171.78,Completed
ORD_363,CUST_450,2024-12-29,Event Ticket,Instagram,371.77,208.84,Completed
ORD_364,CUST_20,2024-07-21,Event Ticket,Google Search,250.51,104.21,Completed
ORD_365,CUST_60,2024-06-06,Creative Studio,Instagram,376.93,243.75,Refunded
ORD_366,CUST_1268,2024-01-08,Event Ticket,Event Walk-in,406.55,176.28,Completed
ORD_367,CUST_950,2024-08-19,Media Package,LinkedIn,331.6,221.47,Completed
ORD_368,CUST_1429,2025-01-08,Creative Studio,Instagram,176.82,116.43,Completed
ORD_369,CUST_999,2024-10-02,Event Ticket,Instagram,143.34,60.74,Completed
ORD_370,CUST_631,2025-03-25,Event Ticket,Event Walk-in,85.0,56.54,Completed
ORD_371,CUST_68,2025-03-20,Event Ticket,TikTok,99.08,66.22,Refunded
ORD_372,CUST_58,2024-07-22,Event Ticket,Event Walk-in,165.39,67.94,Completed
ORD_373,CUST_644,2024-05-16,Creative Studio,Instagram,95.13,33.31,Completed
ORD_374,CUST_547,2024-02-02,Event Ticket,Partnership,467.92,213.99,Completed
ORD_375,CUST_207,2025-05-05,Partner Offer,Instagram,296.25,150.33,Cancelled
ORD_376,CUST_175,2024-05-01,Creative Studio,Instagram,382.53,233.46,Completed
ORD_377,CUST_1307,2024-05-10,Creative Studio,Instagram,55.84,22.94,Completed
ORD_378,CUST_72,2025-02-13,Media Package,TikTok,188.85,125.86,Refunded
ORD_379,CUST_960,2025-02-02,Event Ticket,Referral,373.98,209.19,Cancelled
ORD_380,CUST_1209,2024-01-22,Event Ticket,Instagram,34.26,22.27,Completed
ORD_381,CUST_241,2024-01-14,Workshop,Instagram,181.17,77.3,Completed
ORD_382,CUST_208,2024-12-16,Creative Studio,Instagram,93.18,63.24,Completed
ORD_383,CUST_1409,2024-01-09,Creative Studio,Instagram,293.44,164.87,Completed
ORD_384,CUST_1457,2025-05-12,Event Ticket,TikTok,303.08,131.08,Completed
ORD_385,CUST_956,2024-06-05,Media Package,Instagram,370.11,193.67,Completed
ORD_386,CUST_1012,2024-10-14,Workshop,Google Search,70.41,30.65,Refunded
ORD_387,CUST_91,2024-09-10,Media Package,LinkedIn,490.69,273.34,Completed
ORD_388,CUST_749,2025-04-30,Media Package,Instagram,76.97,52.2,Completed
ORD_389,CUST_964,2025-05-29,Media Package,TikTok,406.25,163.67,Completed
ORD_390,CUST_893,2024-06-01,Membership,Instagram,94.99,38.45,Completed
ORD_391,CUST_579,2024-02-09,Membership,TikTok,478.78,305.16,Completed
ORD_392,CUST_342,2024-05-29,Creative Studio,Instagram,334.68,161.34,Completed
ORD_393,CUST_630,2024-04-03,Corporate Package,Instagram,497.63,226.95,Completed
ORD_394,CUST_506,2025-06-21,Creative Studio,Event Walk-in,197.07,108.02,Completed
ORD_395,CUST_235,2024-08-24,Membership,TikTok,249.44,83.52,Completed
ORD_396,CUST_748,2024-03-03,Media Package,Event Walk-in,105.33,50.01,Completed
ORD_397,CUST_1332,2024-11-07,Event Ticket,Instagram,433.44,226.47,Completed
ORD_398,CUST_762,2024-12-25,Media Package,TikTok,88.46,41.53,Completed
ORD_399,CUST_1393,2024-02-18,Membership,Referral,339.43,188.24,Completed
ORD_400,CUST_1350,2024-11-25,Membership,Instagram,109.28,43.9,Completed
ORD_401,CUST_189,2024-04-13,Creative Studio,Partnership,222.86,108.13,Completed
ORD_402,CUST_1498,2025-05-18,Creative Studio,TikTok,272.75,96.79,Completed
ORD_403,CUST_1160,2024-04-09,Media Package,Instagram,48.19,24.19,Completed
ORD_404,CUST_254,2024-05-13,Creative Studio,LinkedIn,327.64,188.57,Completed
ORD_405,CUST_987,2025-01-05,Workshop,Event Walk-in,24.08,8.62,Completed
ORD_406,CUST_1383,2025-01-15,Membership,Event Walk-in,89.15,32.81,Completed
ORD_407,CUST_596,2025-01-28,Event Ticket,Instagram,334.23,195.31,Completed
ORD_408,CUST_176,2024-05-03,Event Ticket,LinkedIn,298.66,97.94,Cancelled
ORD_409,CUST_1408,2024-07-14,Membership,Instagram,478.07,148.08,Completed
ORD_410,CUST_1248,2024-04-11,Event Ticket,LinkedIn,319.65,164.54,Completed
ORD_411,CUST_898,2024-12-17,Creative Studio,Instagram,79.66,43.3,Completed
ORD_412,CUST_77,2024-07-25,Media Package,TikTok,489.13,240.3,Completed
ORD_413,CUST_336,2024-05-10,Membership,TikTok,335.8,215.6,Completed
ORD_414,CUST_419,2024-09-15,Corporate Package,Instagram,384.96,222.87,Completed
ORD_415,CUST_1313,2024-12-21,Corporate Package,Referral,479.03,154.1,Completed
ORD_416,CUST_1011,2024-04-30,Partner Offer,LinkedIn,91.42,48.65,Completed
ORD_417,CUST_618,2025-03-05,Media Package,Google Search,384.69,119.73,Cancelled
ORD_418,CUST_28,2024-01-23,Event Ticket,Event Walk-in,310.38,129.78,Completed
ORD_419,CUST_426,2024-05-12,Membership,Event Walk-in,387.12,160.08,Cancelled
ORD_420,CUST_831,2024-03-03,Workshop,LinkedIn,176.02,98.24,Completed
ORD_421,CUST_719,2025-02-11,Media Package,Instagram,62.67,28.19,Completed
ORD_422,CUST_478,2025-06-09,Partner Offer,TikTok,267.36,98.04,Completed
ORD_423,CUST_219,2025-06-05,Creative Studio,TikTok,85.92,51.02,Completed
ORD_424,CUST_1469,2025-02-14,Media Package,Instagram,472.18,153.42,Completed
ORD_425,CUST_764,2024-01-04,Event Ticket,Partnership,336.53,106.52,Completed
ORD_426,CUST_1107,2024-01-10,Corporate Package,Event Walk-in,341.79,109.06,Completed
ORD_427,CUST_21,2025-04-11,Media Package,TikTok,48.78,31.17,Completed
ORD_428,CUST_30,2024-09-22,Creative Studio,Partnership,394.0,166.0,Completed
ORD_429,CUST_495,2024-10-01,Media Package,Instagram,46.16,15.32,Completed
ORD_430,CUST_649,2024-02-16,Media Package,Referral,490.64,179.53,Completed
ORD_431,CUST_597,2024-05-31,Partner Offer,Partnership,312.17,105.95,Completed
ORD_432,CUST_935,2024-05-16,Membership,Event Walk-in,281.89,155.21,Completed
ORD_433,CUST_372,2024-09-11,Partner Offer,Event Walk-in,282.52,104.52,Completed
ORD_434,CUST_701,2024-04-28,Event Ticket,Instagram,397.68,262.51,Completed
ORD_435,CUST_1370,2025-01-12,Creative Studio,Partnership,186.57,83.8,Refunded
ORD_436,CUST_1205,2024-09-27,Media Package,TikTok,249.25,166.2,Completed
ORD_437,CUST_1320,2024-10-28,Creative Studio,Partnership,230.14,102.57,Completed
ORD_438,CUST_1353,2024-01-11,Workshop,Event Walk-in,268.08,168.07,Completed
ORD_439,CUST_756,2024-10-13,Event Ticket,Partnership,258.1,149.07,Cancelled
ORD_440,CUST_230,2024-04-18,Media Package,Event Walk-in,225.64,139.54,Completed
ORD_441,CUST_74,2024-09-20,Corporate Package,Instagram,45.38,24.94,Completed
ORD_442,CUST_896,2024-07-30,Workshop,Event Walk-in,70.04,41.33,Completed
ORD_443,CUST_336,2024-10-02,Membership,TikTok,411.44,129.04,Completed
ORD_444,CUST_432,2025-02-08,Event Ticket,Google Search,340.75,168.94,Completed
ORD_445,CUST_688,2025-03-20,Creative Studio,TikTok,204.76,86.54,Refunded
ORD_446,CUST_565,2024-04-05,Media Package,Instagram,180.16,95.54,Completed
ORD_447,CUST_1429,2024-06-29,Membership,Instagram,329.09,138.89,Completed
ORD_448,CUST_556,2024-07-03,Media Package,TikTok,118.18,69.28,Completed
ORD_449,CUST_353,2024-06-15,Corporate Package,Partnership,75.78,35.71,Completed
ORD_450,CUST_386,2024-07-11,Event Ticket,Instagram,192.48,116.8,Completed
ORD_451,CUST_1004,2024-09-08,Media Package,Google Search,329.24,220.23,Completed
ORD_452,CUST_1186,2025-02-16,Event Ticket,Google Search,441.85,152.92,Completed
ORD_453,CUST_682,2024-01-13,Media Package,Instagram,151.71,74.86,Completed
ORD_454,CUST_823,2024-01-22,Event Ticket,TikTok,276.89,137.05,Completed
ORD_455,CUST_159,2024-02-14,Event Ticket,Event Walk-in,184.45,104.74,Completed
ORD_456,CUST_1109,2024-10-01,Event Ticket,Google Search,167.61,103.6,Completed
ORD_457,CUST_745,2024-01-14,Workshop,Partnership,311.52,217.29,Completed
ORD_458,CUST_35,2024-04-18,Media Package,Instagram,103.81,59.47,Completed
ORD_459,CUST_1072,2024-03-28,Membership,Event Walk-in,65.23,33.04,Completed
ORD_460,CUST_1383,2025-03-30,Workshop,Event Walk-in,417.72,282.22,Completed
ORD_461,CUST_1481,2025-05-05,Event Ticket,TikTok,102.12,58.29,Completed
ORD_462,CUST_50,2024-09-30,Media Package,Instagram,340.47,222.91,Completed
ORD_463,CUST_1389,2024-02-15,Event Ticket,Event Walk-in,410.06,286.43,Completed
ORD_464,CUST_844,2025-06-07,Corporate Package,Google Search,163.4,86.76,Completed
ORD_465,CUST_994,2024-01-02,Partner Offer,TikTok,320.86,138.58,Completed
ORD_466,CUST_993,2025-03-13,Creative Studio,Instagram,337.75,208.7,Completed
ORD_467,CUST_1420,2024-10-20,Membership,LinkedIn,168.7,101.72,Refunded
ORD_468,CUST_1415,2025-01-28,Media Package,Google Search,297.59,137.42,Completed
ORD_469,CUST_556,2024-04-25,Media Package,TikTok,52.16,32.88,Cancelled
ORD_470,CUST_263,2024-08-17,Event Ticket,Instagram,184.6,103.29,Cancelled
ORD_471,CUST_1172,2024-12-31,Event Ticket,Event Walk-in,247.7,128.43,Completed
ORD_472,CUST_1290,2025-01-04,Partner Offer,Partnership,440.0,150.07,Refunded
ORD_473,CUST_510,2024-02-14,Media Package,Instagram,338.37,124.1,Completed
ORD_474,CUST_804,2025-06-27,Creative Studio,TikTok,72.75,44.41,Completed
ORD_475,CUST_1102,2025-03-11,Event Ticket,Instagram,269.17,94.68,Completed
ORD_476,CUST_1421,2024-11-04,Media Package,LinkedIn,63.82,24.82,Completed
ORD_477,CUST_19,2024-04-16,Membership,LinkedIn,378.17,161.66,Completed
ORD_478,CUST_828,2025-01-12,Partner Offer,LinkedIn,460.12,264.41,Completed
ORD_479,CUST_1484,2024-03-19,Workshop,Google Search,157.48,97.09,Refunded
ORD_480,CUST_720,2024-06-01,Workshop,Partnership,459.76,246.24,Completed
ORD_481,CUST_31,2024-05-31,Creative Studio,Event Walk-in,307.94,127.48,Completed
ORD_482,CUST_1358,2025-05-04,Workshop,Event Walk-in,172.46,92.71,Completed
ORD_483,CUST_1224,2025-03-13,Partner Offer,Instagram,55.89,32.5,Completed
ORD_484,CUST_1257,2024-04-02,Creative Studio,Instagram,478.76,182.39,Completed
ORD_485,CUST_1242,2025-01-29,Creative Studio,Partnership,301.44,181.38,Completed
ORD_486,CUST_1319,2025-05-07,Media Package,Event Walk-in,408.15,134.33,Completed
ORD_487,CUST_1465,2024-12-07,Event Ticket,Instagram,336.1,181.41,Refunded
ORD_488,CUST_1086,2024-09-08,Creative Studio,LinkedIn,274.7,122.76,Completed
ORD_489,CUST_825,2025-06-30,Media Package,Partnership,155.96,85.24,Completed
ORD_490,CUST_1087,2024-08-23,Creative Studio,LinkedIn,165.62,59.69,Completed
ORD_491,CUST_1388,2025-03-07,Media Package,Instagram,462.89,297.58,Completed
ORD_492,CUST_1221,2024-08-12,Media Package,Partnership,426.85,228.45,Completed
ORD_493,CUST_1057,2024-01-03,Membership,TikTok,25.55,14.78,Refunded
ORD_494,CUST_270,2025-01-06,Media Package,Partnership,280.95,140.42,Cancelled
ORD_495,CUST_650,2024-04-22,Event Ticket,Instagram,360.5,127.53,Completed
ORD_496,CUST_1377,2024-05-22,Membership,Instagram,240.21,165.85,Completed
ORD_497,CUST_629,2025-03-07,Membership,Event Walk-in,231.43,140.1,Completed
ORD_498,CUST_311,2024-02-27,Workshop,Event Walk-in,467.04,202.61,Completed
ORD_499,CUST_1341,2024-05-26,Creative Studio,TikTok,297.17,139.95,Completed
ORD_500,CUST_384,2025-03-10,Creative Studio,Instagram,52.12,16.83,Completed
ORD_501,CUST_424,2024-03-16,Media Package,Referral,31.41,11.23,Completed
ORD_502,CUST_216,2024-06-10,Event Ticket,TikTok,329.93,126.69,Completed
ORD_503,CUST_757,2024-03-21,Membership,Google Search,80.61,24.41,Completed
ORD_504,CUST_149,2025-03-02,Event Ticket,TikTok,177.49,120.44,Completed
ORD_505,CUST_997,2024-05-23,Workshop,Event Walk-in,102.76,55.32,Completed
ORD_506,CUST_1018,2024-11-02,Media Package,Instagram,373.68,218.28,Completed
ORD_507,CUST_559,2025-03-30,Workshop,Partnership,464.78,284.84,Completed
ORD_508,CUST_783,2024-10-20,Event Ticket,LinkedIn,47.75,25.59,Completed
ORD_509,CUST_889,2024-02-02,Media Package,Event Walk-in,284.12,183.75,Completed
ORD_510,CUST_675,2024-06-13,Event Ticket,Instagram,58.56,20.57,Completed
ORD_511,CUST_63,2025-04-10,Media Package,Referral,164.08,54.03,Completed
ORD_512,CUST_311,2025-05-28,Creative Studio,Event Walk-in,384.03,189.22,Completed
ORD_513,CUST_451,2024-06-09,Membership,Event Walk-in,208.2,109.57,Completed
ORD_514,CUST_1430,2025-01-21,Partner Offer,LinkedIn,228.57,99.54,Completed
ORD_515,CUST_1021,2024-08-04,Creative Studio,TikTok,247.85,81.86,Completed
ORD_516,CUST_544,2025-02-05,Membership,Partnership,305.16,126.48,Completed
ORD_517,CUST_348,2024-03-20,Workshop,Instagram,184.94,108.94,Completed
ORD_518,CUST_938,2024-11-16,Media Package,TikTok,295.19,115.78,Completed
ORD_519,CUST_1207,2025-01-24,Event Ticket,Event Walk-in,115.5,73.48,Completed
ORD_520,CUST_1231,2025-03-10,Membership,Instagram,51.98,30.31,Completed
ORD_521,CUST_747,2024-03-20,Creative Studio,LinkedIn,327.17,163.89,Completed
ORD_522,CUST_36,2024-12-09,Event Ticket,Event Walk-in,153.16,82.28,Completed
ORD_523,CUST_1199,2024-04-19,Event Ticket,Instagram,346.49,166.72,Completed
ORD_524,CUST_354,2024-11-12,Membership,Google Search,377.91,188.48,Completed
ORD_525,CUST_601,2024-02-03,Membership,Event Walk-in,201.33,72.31,Completed
ORD_526,CUST_819,2024-02-15,Media Package,LinkedIn,262.13,101.59,Completed
ORD_527,CUST_700,2024-02-16,Event Ticket,Instagram,381.89,169.67,Completed
ORD_528,CUST_306,2024-11-12,Event Ticket,Instagram,393.9,233.41,Completed
ORD_529,CUST_1249,2024-10-16,Partner Offer,Google Search,94.45,40.32,Completed
ORD_530,CUST_768,2024-11-18,Workshop,TikTok,125.68,80.58,Completed
ORD_531,CUST_388,2024-05-12,Media Package,Instagram,221.33,85.45,Completed
ORD_532,CUST_720,2025-02-21,Corporate Package,Partnership,422.13,222.57,Completed
ORD_533,CUST_857,2025-05-29,Workshop,Event Walk-in,155.83,93.38,Completed
ORD_534,CUST_737,2025-01-26,Media Package,Instagram,112.85,36.55,Refunded
ORD_535,CUST_671,2024-02-08,Membership,Partnership,383.48,196.15,Completed
ORD_536,CUST_1479,2025-04-19,Event Ticket,Instagram,497.88,232.82,Completed
ORD_537,CUST_1253,2024-08-25,Corporate Package,Event Walk-in,104.89,44.67,Completed
ORD_538,CUST_922,2024-05-24,Workshop,Instagram,253.82,103.5,Completed
ORD_539,CUST_766,2025-05-28,Media Package,Instagram,295.22,165.66,Completed
ORD_540,CUST_1068,2025-06-19,Partner Offer,LinkedIn,43.49,14.61,Completed
ORD_541,CUST_723,2024-05-14,Creative Studio,Event Walk-in,119.53,35.87,Completed
ORD_542,CUST_250,2025-03-17,Event Ticket,Event Walk-in,230.29,158.58,Completed
ORD_543,CUST_989,2025-01-31,Membership,Instagram,316.24,160.11,Cancelled
ORD_544,CUST_191,2024-03-17,Partner Offer,Instagram,293.44,186.63,Completed
ORD_545,CUST_175,2025-05-24,Event Ticket,Instagram,253.78,125.72,Completed
ORD_546,CUST_1340,2024-11-12,Media Package,TikTok,124.02,86.67,Cancelled
ORD_547,CUST_1256,2024-03-30,Media Package,Event Walk-in,93.69,31.81,Completed
ORD_548,CUST_682,2024-06-22,Partner Offer,Instagram,220.49,150.91,Completed
ORD_549,CUST_685,2024-10-13,Media Package,Instagram,105.23,54.29,Completed
ORD_550,CUST_479,2024-03-13,Event Ticket,LinkedIn,295.41,199.51,Completed
ORD_551,CUST_644,2024-09-21,Partner Offer,Instagram,411.78,156.51,Cancelled
ORD_552,CUST_1450,2025-03-28,Media Package,Partnership,330.08,195.0,Completed
ORD_553,CUST_1419,2024-05-06,Partner Offer,Instagram,411.32,243.93,Completed
ORD_554,CUST_418,2025-01-07,Corporate Package,TikTok,302.84,206.14,Completed
ORD_555,CUST_750,2024-05-12,Creative Studio,Partnership,258.27,103.64,Completed
ORD_556,CUST_396,2024-11-17,Creative Studio,Instagram,496.71,281.02,Completed
ORD_557,CUST_922,2025-06-02,Media Package,Instagram,152.33,55.6,Refunded
ORD_558,CUST_994,2024-02-13,Media Package,TikTok,331.44,154.39,Completed
ORD_559,CUST_900,2024-09-07,Media Package,TikTok,425.85,138.48,Completed
ORD_560,CUST_317,2024-06-07,Corporate Package,Event Walk-in,64.02,34.29,Completed
ORD_561,CUST_55,2024-06-11,Media Package,Partnership,128.05,84.95,Refunded
ORD_562,CUST_304,2024-08-16,Creative Studio,Google Search,338.35,224.69,Completed
ORD_563,CUST_1499,2024-04-05,Creative Studio,Google Search,282.02,94.13,Completed
ORD_564,CUST_114,2025-04-21,Event Ticket,Google Search,255.46,107.97,Completed
ORD_565,CUST_729,2024-04-20,Partner Offer,Instagram,469.39,254.59,Refunded
ORD_566,CUST_659,2025-03-19,Membership,LinkedIn,350.86,141.77,Completed
ORD_567,CUST_838,2024-11-20,Creative Studio,Event Walk-in,308.23,160.0,Completed
ORD_568,CUST_279,2024-08-05,Media Package,Event Walk-in,32.78,13.38,Completed
ORD_569,CUST_676,2024-10-12,Media Package,LinkedIn,484.99,283.6,Completed
ORD_570,CUST_635,2025-04-26,Event Ticket,TikTok,406.44,177.98,Completed
ORD_571,CUST_464,2024-02-02,Partner Offer,Event Walk-in,128.86,89.28,Completed
ORD_572,CUST_665,2024-03-04,Partner Offer,Google Search,466.99,260.66,Completed
ORD_573,CUST_1479,2025-03-16,Partner Offer,Instagram,237.39,155.38,Completed
ORD_574,CUST_1096,2024-08-04,Corporate Package,Instagram,152.06,95.78,Cancelled
ORD_575,CUST_346,2025-03-09,Membership,TikTok,32.38,10.13,Completed
ORD_576,CUST_1462,2024-03-26,Event Ticket,Instagram,389.18,197.22,Completed
ORD_577,CUST_431,2024-03-24,Membership,Event Walk-in,195.27,92.57,Completed
ORD_578,CUST_1056,2025-03-05,Media Package,Instagram,165.33,108.08,Completed
ORD_579,CUST_982,2024-09-22,Membership,Instagram,48.63,20.79,Completed
ORD_580,CUST_1173,2025-03-14,Creative Studio,Instagram,346.88,212.25,Completed
ORD_581,CUST_1394,2024-06-17,Membership,Partnership,249.67,161.57,Refunded
ORD_582,CUST_457,2025-05-08,Media Package,Event Walk-in,210.35,75.36,Completed
ORD_583,CUST_230,2024-06-13,Partner Offer,Event Walk-in,95.94,63.76,Completed
ORD_584,CUST_413,2025-02-02,Workshop,TikTok,406.34,192.11,Completed
ORD_585,CUST_501,2024-07-22,Event Ticket,TikTok,438.04,139.96,Completed
ORD_586,CUST_1090,2024-05-28,Creative Studio,Instagram,251.44,109.35,Cancelled
ORD_587,CUST_969,2024-11-20,Event Ticket,Instagram,272.73,165.55,Refunded
ORD_588,CUST_1469,2024-05-31,Media Package,Instagram,349.53,198.07,Completed
ORD_589,CUST_180,2025-02-20,Membership,Event Walk-in,260.41,162.39,Completed
ORD_590,CUST_747,2025-04-06,Partner Offer,LinkedIn,171.48,69.18,Refunded
ORD_591,CUST_1022,2025-04-05,Media Package,Referral,489.61,313.39,Completed
ORD_592,CUST_573,2024-02-07,Membership,Event Walk-in,33.7,18.72,Cancelled
ORD_593,CUST_575,2025-03-06,Media Package,Event Walk-in,455.51,142.73,Completed
ORD_594,CUST_523,2025-01-21,Membership,Event Walk-in,418.65,261.53,Completed
ORD_595,CUST_1013,2024-07-14,Partner Offer,Event Walk-in,343.91,229.14,Completed
ORD_596,CUST_777,2024-01-15,Creative Studio,Instagram,212.5,79.74,Completed
